poi_id_1,poi_id_2,poi_name_1,poi_name_2,distance
143,175,CRÃˆME London,Events Investment Fund,158.6217657679389
143,177,CRÃˆME London,Soudah Development Co,158.6217657679389
143,43,CRÃˆME London,Construction Office,
143,197,CRÃˆME London,Alibaba Cloud,422.7551171986812
143,107,CRÃˆME London,Saudi Group for Research and Media,855.1235231631908
143,166,CRÃˆME London,Alvarez and Marsal,158.6217657679389
143,167,CRÃˆME London,Alkhair Capital,158.6217657679389
143,44,CRÃˆME London,Event Company,
143,174,CRÃˆME London,ROSHN,158.6217657679389
143,540,CRÃˆME London,Saudi Industrial Development Fund,388.7855104075338
143,173,CRÃˆME London,Roche,158.6217657679389
143,196,CRÃˆME London,Valuable Capital financial company,
143,190,CRÃˆME London,eWTP Arabia Capital,
143,194,CRÃˆME London,Bim Company,
143,195,CRÃˆME London,Advanced Communications &Electronic,
143,595,CRÃˆME London,AL JURAID,237.579676497644
143,601,CRÃˆME London,BANK RIYAD,272.2952337669357
143,602,CRÃˆME London,SNB BANK,318.23847029094804
143,593,CRÃˆME London,Tamkeen Academy,
143,188,CRÃˆME London,Sports Boulevard,
143,189,CRÃˆME London,Tourism  Development Fund,
143,248,CRÃˆME London,5.09 (A.03),113.06542552248722
143,313,CRÃˆME London,Khalil 2.05,422.47321920017083
143,314,CRÃˆME London,Khalil2,409.05740735975996
143,187,CRÃˆME London,King Salman Park,
143,309,CRÃˆME London,2.09.B4,265.9509921773099
143,310,CRÃˆME London,2.09.b4.1,275.97863368461543
143,307,CRÃˆME London,2.09.b3,298.8070260183199
143,308,CRÃˆME London,2.09.b3.1,301.01689918272956
143,305,CRÃˆME London,2.09.b2,280.4556533838682
143,303,CRÃˆME London,2.09.b1,281.3025083118702
143,304,CRÃˆME London,2.09.B1.1,285.67378895788966
143,539,CRÃˆME London,Tagpod,142.07699940673245
143,541,CRÃˆME London,1.10 Khalil,251.4044331314113
143,306,CRÃˆME London,2.09.b2.1,297.8018311331094
143,12,CRÃˆME London,SIWAR FOODS,148.99656907157097
143,141,CRÃˆME London,gharam restaurant,96.42333279603078
143,223,CRÃˆME London,CRÃˆME London,
143,73,CRÃˆME London,Monopoly,
143,77,CRÃˆME London,LE PERROQUET,373.5725271276749
143,93,CRÃˆME London,Sushi Samba,
143,581,CRÃˆME London,KUURU,472.3038498087083
143,71,CRÃˆME London,Black Tap,
143,207,CRÃˆME London,urth caffe,
143,582,CRÃˆME London,Good Food,386.45846098129965
143,136,CRÃˆME London,veloce,91.64354513028375
143,33,CRÃˆME London,Siwar Foods,451.83274855445796
143,63,CRÃˆME London,siwar foods,282.95054626804
143,85,CRÃˆME London,Chalmont,
143,88,CRÃˆME London,EL Camino Taco Bar Restaurant,
143,89,CRÃˆME London,La Rustica Restaurant,
143,90,CRÃˆME London,Starbucks,279.9655217969573
143,91,CRÃˆME London,A.O.K Kitchen,
143,135,CRÃˆME London,SPOUT CAFFE,184.67995157266415
143,84,CRÃˆME London,Pistrina,
143,128,CRÃˆME London,Mr Chow,202.48806620799883
143,82,CRÃˆME London,Tale CafÃ©,
143,83,CRÃˆME London,Il Baretto,
143,163,CRÃˆME London,Dnkin,437.4701728422296
143,237,CRÃˆME London,Triasta cafe,347.7876489777789
143,273,CRÃˆME London,Il Baretto,168.88401052551208
143,489,CRÃˆME London,Draft CafÃ©,420.23335273534695
143,490,CRÃˆME London,Joe & The Juice,
143,491,CRÃˆME London,Pistrina Bakery,420.23335273534695
143,538,CRÃˆME London,Zuma,177.46722668727776
143,537,CRÃˆME London,lagate,230.86740374151475
143,324,CRÃˆME London,Jones the grocer,
143,275,CRÃˆME London,Maui,200.79376769524356
143,6,CRÃˆME London,Coffee SP OUT,254.30263046170975
143,76,CRÃˆME London,Trieste,
143,105,CRÃˆME London,Jones the Grocer,
143,586,CRÃˆME London,12 Cups,
143,38,CRÃˆME London,Health Club,384.219981759307
143,533,CRÃˆME London,Four Spa,
143,326,CRÃˆME London,kHALIL,191.59827278116404
143,318,CRÃˆME London,White pharmacy,222.02250981590618
143,8,CRÃˆME London,Priory Healthcare,
143,554,CRÃˆME London,KAFD Grand Mosque,186.02126658491594
143,35,CRÃˆME London,Prayer Hall,391.8410987643702
143,45,CRÃˆME London,Reception SIDF&Tamken&Baby care,
143,492,CRÃˆME London,Emirates NBD,420.23335273534695
143,185,CRÃˆME London,Conference Centre,382.8243338176242
143,162,CRÃˆME London,Alahli bank,437.4701728422296
143,125,CRÃˆME London,National Development Fund,434.35338101920433
143,524,CRÃˆME London,Parking pay machine-B4,548.0119859289498
143,523,CRÃˆME London,Parking Pay Machine-B3,495.07798855971316
143,155,CRÃˆME London,Area 1 Parking (Building 1.04,386.4723869220256
143,145,CRÃˆME London,Alvarez & Marsal Middle East Limited,
143,204,CRÃˆME London,PARKING,422.7551171986812
143,27,CRÃˆME London,Parking Machine,216.62170405864748
143,521,CRÃˆME London,Parking Pay Machine-B1,468.4105395362678
143,123,CRÃˆME London,National Debt Management Center,470.6342768613839
143,440,CRÃˆME London,4.08-GF-Office reception,468.7384632295056
143,182,CRÃˆME London,Riyad Bank,320.00422869054233
143,146,CRÃˆME London,Ministry of Culture,242.4600289038848
143,138,CRÃˆME London,king Abdullah financial center,
143,280,CRÃˆME London,Financial Plaza,112.71235285403434
143,186,CRÃˆME London,AMC cinema,382.8243338176242
143,184,CRÃˆME London,KAFD Helipad,413.0674120899353
143,106,CRÃˆME London,sidf Academy,
143,606,CRÃˆME London,Waiting Lobby,264.8563827411915
143,1,CRÃˆME London,Nouf Alsudairi abayas,251.18013115406734
143,279,CRÃˆME London,Toby's Estate,193.308080205407
143,276,CRÃˆME London,Zaadna Line,349.5627818494277
143,37,CRÃˆME London,Little Flora,383.8329905216396
143,34,CRÃˆME London,Lagate,384.4800652467796
143,156,CRÃˆME London,trading tower,361.14681907215447
143,164,CRÃˆME London,Saudi Downtown Company,
143,7,CRÃˆME London,Ameenah Oud,275.5343234516938
143,101,CRÃˆME London,Kunooz,331.12173868944376
143,277,CRÃˆME London,Bloom,
143,598,CRÃˆME London,Bianca,
143,10,CRÃˆME London,Male WC-1st-5.07,238.14136974467922
143,36,CRÃˆME London,Male Toilet-1st-3.05,388.3475063523339
143,286,CRÃˆME London,Toilet,200.33356591533834
143,328,CRÃˆME London,toilet Male & Female,73.40717492967583
143,329,CRÃˆME London,toilet Male & Female,150.4421214074259
143,28,CRÃˆME London,Male Toilet-entrance-building-5.08,200.79376769524356
143,9,CRÃˆME London,Female WC-1st-5.07,240.6400204741813
143,496,CRÃˆME London,KAFD Grand Mosque Female WC,197.0896609572341
143,4,CRÃˆME London,5.07-GF Male WC,305.9707931536804
143,495,CRÃˆME London,KAFD Grand Mosque Male WC,
143,596,CRÃˆME London,Male Toilet,250.34873129440257
143,599,CRÃˆME London,Female Toilet,193.4172897056334
143,600,CRÃˆME London,Male Toilet,201.38750452998423
143,29,CRÃˆME London,Female Toilet-entrance-Building-5.08,200.79376769524356
84,69,Pistrina,Kids Home,
84,46,Pistrina,Banoon Day Care,
84,39,Pistrina,Banoon Day Care,
84,20,Pistrina,Lasuhran Spa,
84,119,Pistrina,KAFD Metro Station,
84,118,Pistrina,Aramco,
84,126,Pistrina,king Abdullah financial center,
84,131,Pistrina,Muqarnas Tower Parcel 1.09,
84,140,Pistrina,The Steps,
84,281,Pistrina,PIF,
84,604,Pistrina,TADAWUL TOWER,
84,168,Pistrina,Roland Berger,
84,169,Pistrina,Saudi Venture Capital Company,
84,170,Pistrina,Real Estate Registry,
84,171,Pistrina,Fund Of Funds,
84,191,Pistrina,Hectare Company,
84,193,Pistrina,Tools & Solutions,
84,172,Pistrina,local content & government procurement,
84,175,Pistrina,Events Investment Fund,
84,177,Pistrina,Soudah Development Co,
84,43,Pistrina,Construction Office,
84,197,Pistrina,Alibaba Cloud,
84,107,Pistrina,Saudi Group for Research and Media,
84,166,Pistrina,Alvarez and Marsal,
84,167,Pistrina,Alkhair Capital,
84,44,Pistrina,Event Company,
84,174,Pistrina,ROSHN,
84,540,Pistrina,Saudi Industrial Development Fund,
84,173,Pistrina,Roche,
84,196,Pistrina,Valuable Capital financial company,
84,190,Pistrina,eWTP Arabia Capital,
84,194,Pistrina,Bim Company,
84,195,Pistrina,Advanced Communications &Electronic,
84,595,Pistrina,AL JURAID,
84,601,Pistrina,BANK RIYAD,
84,602,Pistrina,SNB BANK,
84,593,Pistrina,Tamkeen Academy,
84,188,Pistrina,Sports Boulevard,
84,189,Pistrina,Tourism  Development Fund,
84,248,Pistrina,5.09 (A.03),
84,313,Pistrina,Khalil 2.05,
84,314,Pistrina,Khalil2,
84,187,Pistrina,King Salman Park,
84,309,Pistrina,2.09.B4,
84,310,Pistrina,2.09.b4.1,
84,307,Pistrina,2.09.b3,
84,308,Pistrina,2.09.b3.1,
84,305,Pistrina,2.09.b2,
84,303,Pistrina,2.09.b1,
84,304,Pistrina,2.09.B1.1,
84,539,Pistrina,Tagpod,
84,541,Pistrina,1.10 Khalil,
84,306,Pistrina,2.09.b2.1,
84,12,Pistrina,SIWAR FOODS,
84,141,Pistrina,gharam restaurant,
84,223,Pistrina,CRÃˆME London,
84,73,Pistrina,Monopoly,
84,77,Pistrina,LE PERROQUET,
84,93,Pistrina,Sushi Samba,
84,581,Pistrina,KUURU,
84,71,Pistrina,Black Tap,
84,207,Pistrina,urth caffe,
84,582,Pistrina,Good Food,
84,136,Pistrina,veloce,
84,33,Pistrina,Siwar Foods,
84,63,Pistrina,siwar foods,
84,85,Pistrina,Chalmont,
84,88,Pistrina,EL Camino Taco Bar Restaurant,
84,89,Pistrina,La Rustica Restaurant,
84,90,Pistrina,Starbucks,
84,91,Pistrina,A.O.K Kitchen,
84,135,Pistrina,SPOUT CAFFE,
84,143,Pistrina,CRÃˆME London,
84,128,Pistrina,Mr Chow,
84,82,Pistrina,Tale CafÃ©,
84,83,Pistrina,Il Baretto,
84,163,Pistrina,Dnkin,
84,237,Pistrina,Triasta cafe,
84,273,Pistrina,Il Baretto,
84,489,Pistrina,Draft CafÃ©,
84,490,Pistrina,Joe & The Juice,
84,491,Pistrina,Pistrina Bakery,
84,538,Pistrina,Zuma,
84,537,Pistrina,lagate,
84,324,Pistrina,Jones the grocer,
84,275,Pistrina,Maui,
84,6,Pistrina,Coffee SP OUT,
84,76,Pistrina,Trieste,
84,105,Pistrina,Jones the Grocer,
84,586,Pistrina,12 Cups,
84,38,Pistrina,Health Club,
84,533,Pistrina,Four Spa,
84,326,Pistrina,kHALIL,
84,318,Pistrina,White pharmacy,
84,8,Pistrina,Priory Healthcare,
84,554,Pistrina,KAFD Grand Mosque,
84,35,Pistrina,Prayer Hall,
84,45,Pistrina,Reception SIDF&Tamken&Baby care,
84,492,Pistrina,Emirates NBD,
84,185,Pistrina,Conference Centre,
84,162,Pistrina,Alahli bank,
84,125,Pistrina,National Development Fund,
84,524,Pistrina,Parking pay machine-B4,
84,523,Pistrina,Parking Pay Machine-B3,
84,155,Pistrina,Area 1 Parking (Building 1.04,
84,145,Pistrina,Alvarez & Marsal Middle East Limited,
84,204,Pistrina,PARKING,
84,27,Pistrina,Parking Machine,
84,521,Pistrina,Parking Pay Machine-B1,
84,123,Pistrina,National Debt Management Center,
84,440,Pistrina,4.08-GF-Office reception,
84,182,Pistrina,Riyad Bank,
84,146,Pistrina,Ministry of Culture,
84,138,Pistrina,king Abdullah financial center,
84,280,Pistrina,Financial Plaza,
84,186,Pistrina,AMC cinema,
84,184,Pistrina,KAFD Helipad,
84,106,Pistrina,sidf Academy,
84,606,Pistrina,Waiting Lobby,
84,1,Pistrina,Nouf Alsudairi abayas,
84,279,Pistrina,Toby's Estate,
84,276,Pistrina,Zaadna Line,
84,37,Pistrina,Little Flora,
84,34,Pistrina,Lagate,
84,156,Pistrina,trading tower,
84,164,Pistrina,Saudi Downtown Company,
84,7,Pistrina,Ameenah Oud,
84,101,Pistrina,Kunooz,
84,277,Pistrina,Bloom,
84,598,Pistrina,Bianca,
84,10,Pistrina,Male WC-1st-5.07,
84,36,Pistrina,Male Toilet-1st-3.05,
84,286,Pistrina,Toilet,
84,328,Pistrina,toilet Male & Female,
84,329,Pistrina,toilet Male & Female,
84,28,Pistrina,Male Toilet-entrance-building-5.08,
84,9,Pistrina,Female WC-1st-5.07,
84,496,Pistrina,KAFD Grand Mosque Female WC,
84,4,Pistrina,5.07-GF Male WC,
84,495,Pistrina,KAFD Grand Mosque Male WC,
84,596,Pistrina,Male Toilet,
84,599,Pistrina,Female Toilet,
84,600,Pistrina,Male Toilet,
84,29,Pistrina,Female Toilet-entrance-Building-5.08,
128,69,Mr Chow,Kids Home,403.93185157894135
128,46,Mr Chow,Banoon Day Care,
128,39,Mr Chow,Banoon Day Care,547.1842917337979
128,20,Mr Chow,Lasuhran Spa,369.71074166384943
128,119,Mr Chow,KAFD Metro Station,369.73627951324073
128,118,Mr Chow,Aramco,276.66033180868493
128,126,Mr Chow,king Abdullah financial center,355.1295437171504
128,131,Mr Chow,Muqarnas Tower Parcel 1.09,344.25901816129215
128,140,Mr Chow,The Steps,
128,281,Mr Chow,PIF,287.6733893377072
128,604,Mr Chow,TADAWUL TOWER,
128,168,Mr Chow,Roland Berger,321.5860757424298
128,169,Mr Chow,Saudi Venture Capital Company,321.5860757424298
128,170,Mr Chow,Real Estate Registry,321.5860757424298
128,171,Mr Chow,Fund Of Funds,321.5860757424298
128,191,Mr Chow,Hectare Company,
128,193,Mr Chow,Tools & Solutions,
128,172,Mr Chow,local content & government procurement,321.5860757424298
128,175,Mr Chow,Events Investment Fund,321.5860757424298
128,177,Mr Chow,Soudah Development Co,321.5860757424298
128,43,Mr Chow,Construction Office,
128,197,Mr Chow,Alibaba Cloud,585.7194271731721
128,107,Mr Chow,Saudi Group for Research and Media,652.6354569551922
128,166,Mr Chow,Alvarez and Marsal,321.5860757424298
128,167,Mr Chow,Alkhair Capital,321.5860757424298
128,44,Mr Chow,Event Company,
128,174,Mr Chow,ROSHN,321.5860757424298
128,540,Mr Chow,Saudi Industrial Development Fund,551.7498203820246
128,173,Mr Chow,Roche,321.5860757424298
128,196,Mr Chow,Valuable Capital financial company,
128,190,Mr Chow,eWTP Arabia Capital,
128,194,Mr Chow,Bim Company,
128,195,Mr Chow,Advanced Communications &Electronic,
128,595,Mr Chow,AL JURAID,400.54398647213486
128,601,Mr Chow,BANK RIYAD,399.1662901507181
128,602,Mr Chow,SNB BANK,445.10952667473043
128,593,Mr Chow,Tamkeen Academy,
128,188,Mr Chow,Sports Boulevard,
128,189,Mr Chow,Tourism  Development Fund,
128,248,Mr Chow,5.09 (A.03),275.8124864525568
128,313,Mr Chow,Khalil 2.05,306.9668158741204
128,314,Mr Chow,Khalil2,293.55100403370955
128,187,Mr Chow,King Salman Park,
128,309,Mr Chow,2.09.B4,99.07915523998045
128,310,Mr Chow,2.09.b4.1,109.10679674728603
128,307,Mr Chow,2.09.b3,131.93518908099043
128,308,Mr Chow,2.09.b3.1,134.1450622454001
128,305,Mr Chow,2.09.b2,113.58381644653872
128,303,Mr Chow,2.09.b1,114.43067137454074
128,304,Mr Chow,2.09.B1.1,118.80195202056017
128,539,Mr Chow,Tagpod,67.76853091055504
128,541,Mr Chow,1.10 Khalil,378.2754895151934
128,306,Mr Chow,2.09.b2.1,130.92999419577987
128,12,Mr Chow,SIWAR FOODS,311.96087904606185
128,141,Mr Chow,gharam restaurant,128.2782475701436
128,223,Mr Chow,CRÃˆME London,
128,73,Mr Chow,Monopoly,
128,77,Mr Chow,LE PERROQUET,536.5368371021658
128,93,Mr Chow,Sushi Samba,
128,581,Mr Chow,KUURU,635.2681597831993
128,71,Mr Chow,Black Tap,
128,207,Mr Chow,urth caffe,
128,582,Mr Chow,Good Food,549.4227709557905
128,136,Mr Chow,veloce,110.84452107771506
128,33,Mr Chow,Siwar Foods,614.7970585289489
128,63,Mr Chow,siwar foods,445.91485624253085
128,85,Mr Chow,Chalmont,
128,88,Mr Chow,EL Camino Taco Bar Restaurant,
128,89,Mr Chow,La Rustica Restaurant,
128,90,Mr Chow,Starbucks,442.9298317714482
128,91,Mr Chow,A.O.K Kitchen,
128,135,Mr Chow,SPOUT CAFFE,17.808114635334665
128,143,Mr Chow,CRÃˆME London,202.48806620799883
128,84,Mr Chow,Pistrina,
128,82,Mr Chow,Tale CafÃ©,
128,83,Mr Chow,Il Baretto,
128,163,Mr Chow,Dnkin,570.6540433417922
128,237,Mr Chow,Triasta cafe,510.7519589522698
128,273,Mr Chow,Il Baretto,331.84832050000296
128,489,Mr Chow,Draft CafÃ©,252.255742244952
128,490,Mr Chow,Joe & The Juice,
128,491,Mr Chow,Pistrina Bakery,252.255742244952
128,538,Mr Chow,Zuma,25.020839520721054
128,537,Mr Chow,lagate,393.83171371600565
128,324,Mr Chow,Jones the grocer,
128,275,Mr Chow,Maui,363.75807766973446
128,6,Mr Chow,Coffee SP OUT,438.25416139538703
128,76,Mr Chow,Trieste,
128,105,Mr Chow,Jones the Grocer,
128,586,Mr Chow,12 Cups,
128,38,Mr Chow,Health Club,547.1842917337979
128,533,Mr Chow,Four Spa,
128,326,Mr Chow,kHALIL,354.56258275565494
128,318,Mr Chow,White pharmacy,384.9868197903971
128,8,Mr Chow,Priory Healthcare,
128,554,Mr Chow,KAFD Grand Mosque,348.9855765594068
128,35,Mr Chow,Prayer Hall,554.8054087388612
128,45,Mr Chow,Reception SIDF&Tamken&Baby care,
128,492,Mr Chow,Emirates NBD,252.255742244952
128,185,Mr Chow,Conference Centre,545.7886437921152
128,162,Mr Chow,Alahli bank,570.6540433417922
128,125,Mr Chow,National Development Fund,318.8469776931539
128,524,Mr Chow,Parking pay machine-B4,710.976295903441
128,523,Mr Chow,Parking Pay Machine-B3,658.0422985342044
128,155,Mr Chow,Area 1 Parking (Building 1.04,486.5480154060896
128,145,Mr Chow,Alvarez & Marsal Middle East Limited,
128,204,Mr Chow,PARKING,585.7194271731721
128,27,Mr Chow,Parking Machine,379.5860140331384
128,521,Mr Chow,Parking Pay Machine-B1,631.3748495107588
128,123,Mr Chow,National Debt Management Center,268.14621065338497
128,440,Mr Chow,4.08-GF-Office reception,266.2503970215067
128,182,Mr Chow,Riyad Bank,482.96853866503324
128,146,Mr Chow,Ministry of Culture,405.2070898339543
128,138,Mr Chow,king Abdullah financial center,
128,280,Mr Chow,Financial Plaza,239.58340923781662
128,186,Mr Chow,AMC cinema,545.7886437921152
128,184,Mr Chow,KAFD Helipad,557.9306139724703
128,106,Mr Chow,sidf Academy,
128,606,Mr Chow,Waiting Lobby,391.7274391249739
128,1,Mr Chow,Nouf Alsudairi abayas,414.14444112855824
128,279,Mr Chow,Toby's Estate,338.17128208794225
128,276,Mr Chow,Zaadna Line,512.5270918239186
128,37,Mr Chow,Little Flora,546.7973004961304
128,34,Mr Chow,Lagate,547.4443752212704
128,156,Mr Chow,trading tower,461.22244755621847
128,164,Mr Chow,Saudi Downtown Company,
128,7,Mr Chow,Ameenah Oud,438.4986334261847
128,101,Mr Chow,Kunooz,494.08604866393466
128,277,Mr Chow,Bloom,
128,598,Mr Chow,Bianca,
128,10,Mr Chow,Male WC-1st-5.07,401.1056797191701
128,36,Mr Chow,Male Toilet-1st-3.05,551.3118163268248
128,286,Mr Chow,Toilet,363.2978758898293
128,328,Mr Chow,toilet Male & Female,236.3714849041667
128,329,Mr Chow,toilet Male & Female,80.54019119938687
128,28,Mr Chow,Male Toilet-entrance-building-5.08,363.75807766973446
128,9,Mr Chow,Female WC-1st-5.07,403.6043304486722
128,496,Mr Chow,KAFD Grand Mosque Female WC,360.0539709317249
128,4,Mr Chow,5.07-GF Male WC,489.9223240873577
128,495,Mr Chow,KAFD Grand Mosque Male WC,
128,596,Mr Chow,Male Toilet,413.3130412688934
128,599,Mr Chow,Female Toilet,320.28834608941577
128,600,Mr Chow,Male Toilet,328.2585609137666
128,29,Mr Chow,Female Toilet-entrance-Building-5.08,363.75807766973446
82,69,Tale CafÃ©,Kids Home,
82,46,Tale CafÃ©,Banoon Day Care,
82,39,Tale CafÃ©,Banoon Day Care,
82,20,Tale CafÃ©,Lasuhran Spa,
82,119,Tale CafÃ©,KAFD Metro Station,
82,118,Tale CafÃ©,Aramco,
82,126,Tale CafÃ©,king Abdullah financial center,
82,131,Tale CafÃ©,Muqarnas Tower Parcel 1.09,
82,140,Tale CafÃ©,The Steps,
82,281,Tale CafÃ©,PIF,
82,604,Tale CafÃ©,TADAWUL TOWER,
82,168,Tale CafÃ©,Roland Berger,
82,169,Tale CafÃ©,Saudi Venture Capital Company,
82,170,Tale CafÃ©,Real Estate Registry,
82,171,Tale CafÃ©,Fund Of Funds,
82,191,Tale CafÃ©,Hectare Company,
82,193,Tale CafÃ©,Tools & Solutions,
82,172,Tale CafÃ©,local content & government procurement,
82,175,Tale CafÃ©,Events Investment Fund,
82,177,Tale CafÃ©,Soudah Development Co,
82,43,Tale CafÃ©,Construction Office,
82,197,Tale CafÃ©,Alibaba Cloud,
82,107,Tale CafÃ©,Saudi Group for Research and Media,
82,166,Tale CafÃ©,Alvarez and Marsal,
82,167,Tale CafÃ©,Alkhair Capital,
82,44,Tale CafÃ©,Event Company,
82,174,Tale CafÃ©,ROSHN,
82,540,Tale CafÃ©,Saudi Industrial Development Fund,
82,173,Tale CafÃ©,Roche,
82,196,Tale CafÃ©,Valuable Capital financial company,
82,190,Tale CafÃ©,eWTP Arabia Capital,
82,194,Tale CafÃ©,Bim Company,
82,195,Tale CafÃ©,Advanced Communications &Electronic,
82,595,Tale CafÃ©,AL JURAID,
82,601,Tale CafÃ©,BANK RIYAD,
82,602,Tale CafÃ©,SNB BANK,
82,593,Tale CafÃ©,Tamkeen Academy,
82,188,Tale CafÃ©,Sports Boulevard,
82,189,Tale CafÃ©,Tourism  Development Fund,
82,248,Tale CafÃ©,5.09 (A.03),
82,313,Tale CafÃ©,Khalil 2.05,
82,314,Tale CafÃ©,Khalil2,
82,187,Tale CafÃ©,King Salman Park,
82,309,Tale CafÃ©,2.09.B4,
82,310,Tale CafÃ©,2.09.b4.1,
82,307,Tale CafÃ©,2.09.b3,
82,308,Tale CafÃ©,2.09.b3.1,
82,305,Tale CafÃ©,2.09.b2,
82,303,Tale CafÃ©,2.09.b1,
82,304,Tale CafÃ©,2.09.B1.1,
82,539,Tale CafÃ©,Tagpod,
82,541,Tale CafÃ©,1.10 Khalil,
82,306,Tale CafÃ©,2.09.b2.1,
82,12,Tale CafÃ©,SIWAR FOODS,
82,141,Tale CafÃ©,gharam restaurant,
82,223,Tale CafÃ©,CRÃˆME London,
82,73,Tale CafÃ©,Monopoly,
82,77,Tale CafÃ©,LE PERROQUET,
82,93,Tale CafÃ©,Sushi Samba,
82,581,Tale CafÃ©,KUURU,
82,71,Tale CafÃ©,Black Tap,
82,207,Tale CafÃ©,urth caffe,
82,582,Tale CafÃ©,Good Food,
82,136,Tale CafÃ©,veloce,
82,33,Tale CafÃ©,Siwar Foods,
82,63,Tale CafÃ©,siwar foods,
82,85,Tale CafÃ©,Chalmont,
82,88,Tale CafÃ©,EL Camino Taco Bar Restaurant,
82,89,Tale CafÃ©,La Rustica Restaurant,
82,90,Tale CafÃ©,Starbucks,
82,91,Tale CafÃ©,A.O.K Kitchen,
82,135,Tale CafÃ©,SPOUT CAFFE,
82,143,Tale CafÃ©,CRÃˆME London,
82,84,Tale CafÃ©,Pistrina,
82,128,Tale CafÃ©,Mr Chow,
82,83,Tale CafÃ©,Il Baretto,
82,163,Tale CafÃ©,Dnkin,
82,237,Tale CafÃ©,Triasta cafe,
82,273,Tale CafÃ©,Il Baretto,
82,489,Tale CafÃ©,Draft CafÃ©,
82,490,Tale CafÃ©,Joe & The Juice,
82,491,Tale CafÃ©,Pistrina Bakery,
82,538,Tale CafÃ©,Zuma,
82,537,Tale CafÃ©,lagate,
82,324,Tale CafÃ©,Jones the grocer,
82,275,Tale CafÃ©,Maui,
82,6,Tale CafÃ©,Coffee SP OUT,
82,76,Tale CafÃ©,Trieste,
82,105,Tale CafÃ©,Jones the Grocer,
82,586,Tale CafÃ©,12 Cups,
82,38,Tale CafÃ©,Health Club,
82,533,Tale CafÃ©,Four Spa,
82,326,Tale CafÃ©,kHALIL,
82,318,Tale CafÃ©,White pharmacy,
82,8,Tale CafÃ©,Priory Healthcare,
82,554,Tale CafÃ©,KAFD Grand Mosque,
82,35,Tale CafÃ©,Prayer Hall,
82,45,Tale CafÃ©,Reception SIDF&Tamken&Baby care,
82,492,Tale CafÃ©,Emirates NBD,
82,185,Tale CafÃ©,Conference Centre,
82,162,Tale CafÃ©,Alahli bank,
82,125,Tale CafÃ©,National Development Fund,
82,524,Tale CafÃ©,Parking pay machine-B4,
82,523,Tale CafÃ©,Parking Pay Machine-B3,
82,155,Tale CafÃ©,Area 1 Parking (Building 1.04,
82,145,Tale CafÃ©,Alvarez & Marsal Middle East Limited,
82,204,Tale CafÃ©,PARKING,
82,27,Tale CafÃ©,Parking Machine,
82,521,Tale CafÃ©,Parking Pay Machine-B1,
82,123,Tale CafÃ©,National Debt Management Center,
82,440,Tale CafÃ©,4.08-GF-Office reception,
82,182,Tale CafÃ©,Riyad Bank,
82,146,Tale CafÃ©,Ministry of Culture,
82,138,Tale CafÃ©,king Abdullah financial center,
82,280,Tale CafÃ©,Financial Plaza,
82,186,Tale CafÃ©,AMC cinema,
82,184,Tale CafÃ©,KAFD Helipad,
82,106,Tale CafÃ©,sidf Academy,
82,606,Tale CafÃ©,Waiting Lobby,
82,1,Tale CafÃ©,Nouf Alsudairi abayas,
82,279,Tale CafÃ©,Toby's Estate,
82,276,Tale CafÃ©,Zaadna Line,
82,37,Tale CafÃ©,Little Flora,
82,34,Tale CafÃ©,Lagate,
82,156,Tale CafÃ©,trading tower,
82,164,Tale CafÃ©,Saudi Downtown Company,
82,7,Tale CafÃ©,Ameenah Oud,
82,101,Tale CafÃ©,Kunooz,
82,277,Tale CafÃ©,Bloom,
82,598,Tale CafÃ©,Bianca,
82,10,Tale CafÃ©,Male WC-1st-5.07,
82,36,Tale CafÃ©,Male Toilet-1st-3.05,
82,286,Tale CafÃ©,Toilet,
82,328,Tale CafÃ©,toilet Male & Female,
82,329,Tale CafÃ©,toilet Male & Female,
82,28,Tale CafÃ©,Male Toilet-entrance-building-5.08,
82,9,Tale CafÃ©,Female WC-1st-5.07,
82,496,Tale CafÃ©,KAFD Grand Mosque Female WC,
82,4,Tale CafÃ©,5.07-GF Male WC,
82,495,Tale CafÃ©,KAFD Grand Mosque Male WC,
82,596,Tale CafÃ©,Male Toilet,
82,599,Tale CafÃ©,Female Toilet,
82,600,Tale CafÃ©,Male Toilet,
82,29,Tale CafÃ©,Female Toilet-entrance-Building-5.08,
83,69,Il Baretto,Kids Home,
83,46,Il Baretto,Banoon Day Care,
83,39,Il Baretto,Banoon Day Care,
83,20,Il Baretto,Lasuhran Spa,
83,119,Il Baretto,KAFD Metro Station,
83,118,Il Baretto,Aramco,
83,126,Il Baretto,king Abdullah financial center,
83,131,Il Baretto,Muqarnas Tower Parcel 1.09,
83,140,Il Baretto,The Steps,
83,281,Il Baretto,PIF,
83,604,Il Baretto,TADAWUL TOWER,
83,168,Il Baretto,Roland Berger,
83,169,Il Baretto,Saudi Venture Capital Company,
83,170,Il Baretto,Real Estate Registry,
83,171,Il Baretto,Fund Of Funds,
83,191,Il Baretto,Hectare Company,
83,193,Il Baretto,Tools & Solutions,
83,172,Il Baretto,local content & government procurement,
83,175,Il Baretto,Events Investment Fund,
83,177,Il Baretto,Soudah Development Co,
83,43,Il Baretto,Construction Office,
83,197,Il Baretto,Alibaba Cloud,
83,107,Il Baretto,Saudi Group for Research and Media,
83,166,Il Baretto,Alvarez and Marsal,
83,167,Il Baretto,Alkhair Capital,
